sample_id,default,revenue_growth,profit_margin,roa,roe,current_ratio,quick_ratio,debt_to_equity,debt_to_asset,dscr,inventory_turnover,receivable_turnover,asset_turnover,free_cash_flow,operating_cash_flow_ratio,cash_conversion_cycle,days_sales_outstanding,days_payables_outstanding,avg_daily_balance,min_balance_3m,cash_flow_volatility,net_cash_flow,overdraft_count,cic_score,num_active_loans,total_outstanding_debt,max_past_due_days,num_past_due_30d,num_past_due_90d,debt_burden_ratio,credit_history_length,previous_default_history,num_transactions_3m,avg_monthly_deposits,avg_monthly_withdrawals,transaction_regularity_score,owner_age,owner_education,owner_experience,product_differentiation_score,industry_competition_intensity,supplier_relationships,customer_concentration,digital_footprint,business_age,num_employees,employee_productivity_score,revenue_capacity_ratio,financial_data_reliability_score,business_certification_count,founding_year,years_at_current_location,industry_changes_count,past_bankruptcy,ownership_stability,industry_code,industry_risk_score,industry_lifecycle_stage,district_code,district_risk_score,business_zone,district_business_density,avg_income_district,has_collateral,collateral_value,loan_to_value,collateral_liquidity_score,collateral_type
2951,0,0.0304253918285677,0.0557404361216441,0.0497048906542383,0.0792473413664808,1.144867381935878,0.686834804734313,0.5345786345818313,0.3435657382611807,1.404993659017813,1.859247465776467,3.351069061613776,0.8441447249655558,1819359.820985932,0.4759299604320037,180.0,108.92046486926974,38.23633754221333,16034133.0,5546663.0,11.06,2102088.0,0,710,3,30100000.0,0,0,0,3.0,2.0,1,36,25625991.0,23523902.0,6.285406262827781,42,Bachelor,13,7.876662150532894,9.771648582093247,4.001204419935838,0.2257301133929792,8.326115985846718,5,6,7.346265339934424,0.833200491038279,8.815724223041096,0,2019,2,0,0,7.97422301842585,56,8,Growth,8,5.075268149262415,Urban,458.8981929854878,13.951979179634622,0,0.0,0.0,5.6369301790517055,
915,0,0.11483809344905,0.0303473159684134,0.0232925092100097,0.0448057914089207,1.4989394793044737,1.0966332126250986,0.9405572743729166,0.4869541387879181,0.4475937382318578,5.638825227675731,4.807801460209217,0.7798476545920925,660286.7609858834,1.458896651783697,101.89205587899453,75.91827637244334,38.75601531109199,6661126.0,1409679.0,14.98,814757.0,0,645,0,198400000.0,0,0,0,3.0,4.0,0,22,8574515.0,7759758.0,7.398175038216488,25,Bachelor,5,6.471324650313068,7.398366749980591,7.467930411320834,0.5290908884989388,6.654732507075367,6,8,3.142776304182652,0.9340800609838182,4.4396463094889285,1,2018,3,1,0,5.950086410970846,46,6,Mature,1,4.722762230899905,Urban,664.3587492901555,14.0327380531051,1,217951813.3636309,0.5309692446839653,6.870290906673683,Real Estate
464,0,0.243884415851577,0.0275000296284151,0.0284992340303563,0.0661142614174236,1.5289020583023227,1.0682333985407628,1.439191511287076,0.5991370029830568,0.5046537572066797,6.8908649270335145,6.51159422720627,0.9959619959491316,-1408019.0508432724,1.0191625393673251,70.98112293924714,56.05386135318192,38.041415621359135,7423270.0,1036473.0,6.47,-1724090.0,1,660,6,33800000.0,0,0,0,2.03,3.3,0,23,15273979.0,16998070.0,7.111166321678762,47,Vocational,12,3.67691021654728,7.150171411784745,6.648024270329806,0.4861414185071542,6.506590741440692,7,18,4.096668210585072,0.7451585697658508,5.369766588709815,0,2017,3,0,0,5.415177191345151,46,6,Mature,20,3.132858972697284,Urban,476.1971685043269,15.20668279936271,1,273393012.4807745,0.5651508970983842,4.483013823276588,Real Estate
316,0,0.034527946194146,0.0288737503129686,0.0321550219249806,0.0733453157720111,1.7749338220203783,1.1009566525368468,1.4381489745911815,0.5925650784876512,0.6043183558696331,7.063176862592197,8.988494129194835,1.1375725517776405,508610.8174174415,1.0940211460798277,34.28153886670952,40.60746936625031,58.00239381070365,5807034.0,771841.0,26.44,606070.0,0,651,2,16100000.0,0,0,0,3.0,6.8,0,20,9525567.0,8919497.0,4.862173140418181,38,Bachelor,8,6.983002282491885,7.508854058319856,5.748978153972139,0.2466807073694547,6.578997052938554,11,20,7.530913577502584,0.488589172504243,5.78956901214466,3,2013,10,0,1,6.464935924566515,46,6,Mature,15,3.7901013452629138,Urban,653.0271203543521,15.072004178650648,0,0.0,0.0,5.696161271092988,
1719,0,0.0717097689364985,0.0838578168837015,0.0748052870695681,0.1893174404996914,1.6149831141329694,1.0795247058174355,1.4886117986589036,0.6445718178644485,0.8930280526520867,4.3091163824989644,4.369617860604382,0.8602992106875661,-494617.04064043344,0.8223147355878646,125.45867791430236,83.53133194798758,42.77679465110045,19090104.0,6226462.0,29.0,-551575.0,0,685,3,173100000.0,0,0,0,3.0,6.4,0,24,22529593.0,23081169.0,5.257259514898768,46,Vocational,5,7.581244016413174,4.189778350478502,5.55804707649569,0.2174401461274865,3.280676585506193,13,34,7.443869094855535,0.7354423114306563,7.0344930843366456,2,2011,9,1,0,8.928127722920568,10,4,Mature,23,6.46543798325197,Urban,604.2978927694842,12.241872018894057,0,0.0,0.0,4.592353963128316,
2259,0,0.2298709883801474,0.0455460916230573,0.0388736013535005,0.054504264403391,1.4309335170029351,0.8329863779374673,0.4459423766827831,0.3133376018155572,1.251690608696391,2.09530038698344,3.712776795745471,0.8229337854211711,52212.77576371228,0.8005971347708425,180.0,98.309168603472,48.41123908631242,418602.0,234940.0,38.33,68396.0,0,519,2,142800000.0,0,0,0,3.0,1.0,0,8,409335.0,340939.0,4.606667841430481,56,Bachelor,12,5.868028930619015,8.271614211138385,6.807645365272213,0.2885979409315362,8.042879827806935,5,17,3.9394868349628753,0.614667356304936,6.443881615518237,0,2019,4,0,0,8.955081439663653,56,8,Growth,9,4.467867630527341,Urban,610.515094401259,15.156219998011304,0,0.0,0.0,3.909031415316143,
2087,1,0.0631979771175701,0.0528493228372279,0.0524560573087198,0.0886081888864282,1.1552513044256496,0.8073148886846601,0.540809545299475,0.3601896086235158,1.370207492962583,3.1078143656011887,2.4752819292499546,0.9851747921262254,-596695.8020164624,1.2224965576350155,178.9276910906161,120.0,58.51819114739618,5474985.0,1398785.0,24.61,-827486.0,0,624,2,313700000.0,120,1,1,3.0,5.6,1,22,7366540.0,8194026.0,6.991061108560128,60,Bachelor,12,4.044455171217025,8.717607761137733,4.272951385255983,0.5596491319233552,8.81083929942086,2,18,6.190301907067744,0.9118296340350114,6.309352225275964,0,2022,1,0,0,8.71704732523914,56,8,Growth,20,4.834932416959221,CBD,1055.661533922124,17.237187772222562,0,0.0,0.0,5.635520225491437,
366,0,0.2009496423980986,0.027126097219352,0.0275629883707526,0.0389450355155717,1.876544468394285,1.328188376328064,0.3577129890400683,0.3195231611816266,0.7973330969694247,5.420760087833756,5.748991007301184,0.9916524207927953,-687718.9204884376,1.0636491378400492,83.35878842473896,63.4894017987595,47.46434408444226,2000163.0,658307.0,17.06,-884844.0,0,629,2,635800000.0,0,0,0,3.0,2.9,0,18,4535121.0,5419965.0,4.6106119200024285,44,High School,4,3.844720457257925,6.67408337697629,4.2012042920919015,0.4910262566283879,5.319854741389395,5,50,7.859362674647773,0.9370223111114055,7.27150090741997,2,2019,3,2,0,8.335529655014803,46,6,Mature,19,4.514806975459225,Industrial,202.52462360756803,10.207097206949976,0,0.0,0.0,6.053788382267685,
1224,0,0.1315283925880404,0.081288277325288,0.0524408226645845,0.0970411725024205,1.377735271566496,1.0096824635712665,0.7220319539844102,0.4028418552857242,1.2311469100525514,5.983398442516947,5.805154260048585,0.6759291196728937,779425.3406915255,1.2719093043634793,84.80898018621556,62.8751594960967,39.06830101489346,10185869.0,3086737.0,24.83,877017.0,0,670,2,110500000.0,0,0,0,3.0,3.8,0,34,11986916.0,11109899.0,7.588816523727166,39,Bachelor,9,7.809859348870354,5.262491441523238,8.04993937508545,0.3210095283958751,3.673280643626515,4,11,5.070773404409875,0.781891038146638,4.125708518889718,0,2020,2,0,0,5.613097550904378,10,4,Mature,5,6.178311769760144,Suburban,295.0627679851458,11.600291422177374,1,414927039.19147575,0.7151975419294001,5.0352495479892765,Real Estate
1477,0,0.0757051867954317,0.0845949378070293,0.078145495164367,0.1567230283084304,1.6444348846356005,1.375813423302623,1.0708880748282397,0.5171386475247101,1.536246461792386,9.585896763977916,6.203490166659897,0.911379747878036,1292750.1044090362,0.8020674400540002,46.89215165742527,58.83784614694158,50.02246591601494,9131248.0,2730641.0,33.59,1500460.0,3,643,1,156400000.0,0,0,0,3.0,2.9,0,18,9898770.0,8398310.0,4.367751743683351,34,High School,7,3.761300650559384,4.457174117409634,4.446597605918812,0.385948977567749,5.059129072099359,12,18,3.008519140205281,0.5683250722757682,4.250663333591728,1,2012,9,0,0,5.983875640818013,10,4,Mature,5,5.32115393773979,Industrial,224.1095715320876,11.633770061083135,0,0.0,0.0,7.405470097033301,
333,1,0.0141730549130817,0.031994288360889,0.0300759086685085,0.0523485686966233,2.163804853008889,1.3884441320747145,0.7858235149024799,0.4519570312636766,0.683827958649576,2.775772301915609,1.4288123827362886,0.9242412856201462,904289.2914380202,0.5038572072608823,180.0,120.0,46.14283992363334,7879971.0,2704573.0,6.38,1286551.0,0,653,3,87400000.0,0,0,0,3.0,2.1,0,23,10929071.0,9642519.0,7.529586139065455,32,Bachelor,8,4.819163551341926,6.46535635364417,7.878778953101023,0.5664102077407791,5.755974590449642,7,22,6.811196394805055,0.6246103148223687,5.486534352401518,0,2017,5,0,0,5.2163889973873285,46,6,Mature,12,3.392923580654532,Suburban,217.29166521834992,8.159332066637827,1,102209606.65609051,0.7104241322712382,5.01035748305177,Other
1284,1,-0.0514343215590504,0.0878675546400734,0.0921428401425693,0.1542889754373304,1.545142519993797,0.964532865045666,0.5836950553196385,0.3574456864624275,2.5163021089045543,5.012651171446149,5.758158138505441,1.0833944701583405,-1781812.3856509917,0.3702783663414406,87.52760227265455,63.38832508944216,48.67648188639342,17018624.0,7324198.0,18.72,-2538360.0,0,697,2,334200000.0,0,0,0,3.0,2.6,0,31,22636581.0,25174941.0,4.941302203838998,32,Bachelor,12,6.178255355794694,4.9649987497314925,5.396393189492461,0.3968408422555718,4.87438800387643,16,161,5.297323322522246,0.8305908651159172,8.132739034470998,5,2008,11,1,0,8.347208742390512,10,4,Mature,8,4.9652629113380335,CBD,1143.994762949288,15.437685699452246,0,0.0,0.0,6.896264475957462,
2290,0,0.2684068969656218,0.0540117317802754,0.0559686516584899,0.1020255517512154,0.9908298357081936,0.8167464966295287,0.922043640866116,0.4525820542565945,1.4058271314339523,8.338739564441738,7.310712064459214,1.052582265350592,-908893.3433681898,1.164548089755307,48.38655883290736,49.92673720176116,45.3117816404612,36843046.0,4992685.0,13.56,-1229531.0,0,721,0,56700000.0,0,0,0,3.0,2.3,0,50,41584619.0,42814150.0,4.980919832926715,41,Bachelor,5,7.1729786931415855,8.837131196274717,7.986876873850901,0.4228625678480945,9.982056075443168,13,138,4.654055574411074,0.6195659845591397,5.370251446727572,1,2011,8,0,0,8.694034833250829,56,8,Growth,13,5.0460888111546005,Industrial,258.9896955607439,11.852732552218054,0,0.0,0.0,7.013679284050481,
235,0,-0.0388164355214774,0.0284699108289415,0.0249887218100032,0.0460521993053716,1.9284734990605603,1.3935323830666588,0.8435859760114458,0.4262060172517726,0.6392234749747224,6.865717262438505,6.925157499855622,0.8857597583073735,2768458.309291953,0.7692394429528784,64.50797204954402,52.70638249131657,41.36110066743478,90695267.0,21085156.0,36.28,3745976.0,0,757,3,216200000.0,0,0,0,3.0,7.1,0,65,79277740.0,75531764.0,5.892378152397499,37,High School,8,3.523525784312108,7.450831261572903,5.956953321911348,0.3291690243642696,6.620627233705728,5,29,6.3749815232283895,0.7051597102828001,7.859651778455522,1,2019,2,1,0,8.866785544032696,46,6,Mature,18,3.6255022173442417,Suburban,237.1308770568052,11.112584433837467,0,0.0,0.0,6.992055807268287,
1118,0,0.1054472743329405,0.0910209384925003,0.0957788208424894,0.1509164688698273,1.789546689481747,1.3441288389078407,0.4729772139064669,0.3320556108966447,2.6597410743776058,6.331026878521707,3.683992800429999,1.097774646820384,-921131.5794798604,0.7879086448313667,124.75496313677804,99.0772837442562,31.97489530089461,4813927.0,1470560.0,14.62,-1052130.0,0,647,1,121700000.0,0,0,0,3.0,6.4,0,16,8153933.0,9206063.0,6.169783224308827,39,Vocational,8,3.900249499833927,4.634810658317939,5.534678718961761,0.5736175170589973,5.415696830549527,5,12,7.728887065699524,0.426224278095646,6.841252224257355,4,2019,4,0,0,8.400100498010206,10,4,Mature,14,4.698300251806986,Urban,649.7770179701522,12.75434441622714,0,0.0,0.0,3.890842010492301,
1891,0,0.1437177826511982,0.0684291695773036,0.0474571495996082,0.0842550782663735,1.6776821217335094,1.130617843600342,0.7842364366614272,0.4188371441957877,1.1854326458763211,5.281493959776372,4.256713040285531,0.7134261820560807,-2268735.4365542224,0.6793215738563646,120.34128104965056,85.74691235834788,34.51486494217757,13959428.0,3237234.0,32.03,-3151741.0,0,677,2,168100000.0,0,0,0,3.0,2.5,0,32,19406340.0,22558081.0,7.057596810250297,47,Bachelor,7,3.7754713543035474,5.551136295618863,8.934152171530872,0.3758583005698949,3.5067086220193566,7,47,6.579613674610621,0.8086276054859977,6.511643907677085,0,2017,3,0,0,5.499215932187333,10,4,Mature,4,3.915489824092204,Suburban,277.11664971400944,11.613718915132257,0,0.0,0.0,7.873574281783196,
1272,0,0.1395539964824325,0.0874346064640895,0.095356147392975,0.1957778133871673,1.545230260824234,1.1299354975158384,1.0558161238398962,0.5027805166857019,1.9455640177516424,7.519170964494332,6.025921693691895,1.1198484696886464,1388624.8614240093,1.445479114630573,50.19675193441365,60.57164672121317,58.91748036219565,5341340.0,2365883.0,6.59,1592415.0,0,680,0,30200000.0,0,0,0,3.0,2.7,0,27,22313221.0,20720806.0,5.307281225006928,37,Bachelor,9,7.956896092241478,5.090524254493714,6.20440116567432,0.296887057465437,3.944670560078485,4,57,5.962119110389025,0.5965670349919248,7.328058681092557,1,2020,3,0,0,7.661255561347952,10,4,Mature,15,3.955721219959972,Urban,696.5040290551624,12.570987109253622,0,0.0,0.0,6.681180327942956,
2479,1,0.2925085644120057,0.0552024354455463,0.0502121618726714,0.0971227941335713,1.267918052084134,0.8774874024517828,0.9026983352213044,0.4838640187027037,0.9607181522300547,7.072966294478092,5.492113841923502,0.9011576401707287,-418774.8236734272,1.2194945673124546,68.45417382478094,66.45892829347581,49.60969429216861,2445407.0,755594.0,22.07,-577649.0,0,583,3,5100000.0,0,0,0,1.13,6.9,0,11,3190825.0,3768474.0,5.0486556416351975,51,Bachelor,10,4.002920150416202,8.89008421502048,6.482304392252063,0.2988790490159591,9.128490221780474,5,10,6.43306572984338,0.9187691535881896,5.86307786993799,1,2019,0,0,0,8.627310079511112,56,8,Growth,14,4.4505786289333535,CBD,1012.7839787753647,16.236934132587194,0,0.0,0.0,3.2995653404617893,
1557,0,0.1740309573357461,0.0965164736444095,0.0836016975990098,0.1366526198785388,1.4298080326178773,1.0448324860469451,0.6926892267616467,0.4254773667408407,2.020283907227493,6.229215856895475,5.262194031553722,0.8658194563373361,-2939008.551213989,1.0956326444677769,92.29859029309648,69.36270266952312,35.658967392722246,23823362.0,2998000.0,31.29,-3574583.0,0,695,2,154300000.0,0,0,0,3.0,0.8,0,26,29265544.0,32840127.0,4.755655425734782,37,Bachelor,9,6.471122445913627,4.040956922248799,6.233225346549563,0.4232192964983069,4.95771234581239,7,38,4.550931886165329,0.2626802773559946,4.805617179356572,1,2017,6,1,0,5.536870670702891,10,4,Mature,10,4.58823678313521,Industrial,369.3355390237109,12.552020684580242,1,293207211.251212,0.5475083552841709,6.705430370379717,Real Estate
1788,0,0.1092640135335833,0.0822524433946034,0.0692749177837654,0.1379636395159849,1.58314997738686,1.133253903430436,0.9451952027421708,0.4859166832051669,1.3631161146285466,3.7725891775013247,4.716904683598146,0.8292679610549045,-133010.87787574535,1.3863587988126185,116.40523044369948,77.38125412395888,57.7265530452798,3637477.0,1583661.0,28.75,-161659.0,0,612,2,343500000.0,0,0,0,3.0,2.3,0,19,2856427.0,3018086.0,4.339037893101287,37,Bachelor,9,3.3614311627515843,5.908992056909559,5.96110114301014,0.5557969382856354,3.1499808525147497,1,21,5.207887004487567,0.7708800147891333,8.989746683564356,2,2023,0,1,0,6.9079229348982585,10,4,Mature,15,3.4425921701161672,CBD,802.8407962144314,19.25707264172344,1,386617844.5680957,0.7754751884667881,7.782520857110897,Real Estate
626,0,0.1785374284697585,0.0261999853335169,0.0288708672497939,0.0451537911570139,1.655058154295434,1.140007257950754,0.6157234659556945,0.3705810562422962,0.7961722857416926,8.213915279644,8.636463118882723,1.0809191837115033,-201620.69649889955,0.6158968158216134,51.54911176593062,42.26267106982321,35.15034585129651,1802214.0,459233.0,34.35,-260565.0,0,624,3,7400000.0,0,0,0,3.0,2.5,0,21,6598376.0,6858941.0,4.961291522979323,40,Vocational,14,6.663428456984006,6.37495866166384,4.284674784686567,0.3274208550012411,6.5360397373063845,3,29,5.68193423670575,0.910759441978094,6.978928417128845,2,2021,2,0,0,6.088539653573579,46,6,Mature,2,6.14026444022377,Industrial,317.59993069142325,13.604722706730511,0,0.0,0.0,5.785959495588126,
609,0,0.0920586662620268,0.0285882926836867,0.0257195455211535,0.0434177867968769,1.7780583099750016,1.2280914961852412,0.6566578278769779,0.3995138022510238,0.6479430350887985,5.150915587065258,4.181441954118843,0.9292569598290228,60427.580286283206,1.4125485382373393,100.05454388718483,87.29046199970905,58.097106542125175,477833.0,149128.0,32.78,75470.0,0,561,1,31600000.0,0,0,0,3.0,1.2,0,11,1062096.0,986626.0,7.46493449143569,52,Bachelor,9,7.654365464572601,6.625836541310439,6.597946391671284,0.3105523284425074,6.275223994289059,25,15,7.645424102539878,0.9467813663118706,7.163879574843695,0,1999,21,0,0,8.609083081437028,46,6,Mature,24,3.606647514907361,Urban,569.719070989948,15.159918359715558,0,0.0,0.0,7.232154224328043,
1365,0,0.1863390231257218,0.0756558872009287,0.0570528395098367,0.1248125911399932,1.3565903354590612,0.8752897526475475,1.1432197003811764,0.5293063361991404,1.0290192793939537,2.9615990501236764,3.706356661177953,0.7538762814823131,-1436127.6172298172,0.5721271503835748,177.3196429767791,98.47945930923868,44.4040481891512,13155492.0,1659359.0,7.16,-1696302.0,0,709,2,47700000.0,0,0,0,3.0,1.8,0,28,25328826.0,27025128.0,5.273106184477921,40,High School,3,4.698381692728344,5.349007557532476,7.692616232856968,0.2023670154390768,3.936961889625888,12,16,5.742345261917532,0.9197737099098974,8.021519688193662,2,2012,11,0,0,7.463952429249476,10,4,Mature,23,5.815099721528839,Urban,493.6886160137927,12.880448180434897,0,0.0,0.0,6.581270281898581,
1458,0,-0.0520512297373049,0.0803644893442098,0.0686952883142727,0.1420061969296838,1.3344390694553012,0.8122536287425159,1.183388961223626,0.5542767632978829,1.2484443976505613,3.211590434030717,4.274553811863002,0.856067569087435,-737635.7469317255,0.4679848520661154,156.8987083028695,85.3890291396098,42.14117622987511,14298336.0,7102966.0,14.61,-883076.0,2,669,2,30500000.0,0,0,0,3.0,2.1,0,20,8790198.0,9673275.0,4.448805467062572,44,Bachelor,9,3.1220715741111107,5.875977055444112,8.482422468405858,0.2121714142658598,4.605111868969633,9,9,3.556916158933806,0.7426719508103964,4.571026001115802,2,2015,8,0,0,7.694401581296008,10,4,Mature,15,5.284630661581687,Industrial,272.7039450294234,10.871612370183614,1,122365766.1686051,0.7833991252801834,4.625704934634804,Real Estate
2890,0,0.0333543352239016,0.0518616508048278,0.0454457154328262,0.0796390255708453,1.0368027989470965,0.876395946755859,0.920957642693551,0.4653632568791874,1.1235804188074976,7.1033307275110245,5.108781658995103,0.8420386724699697,-1085754.1154073407,0.8413560837574097,89.8400334918903,71.44560569687675,32.98991766230328,5941694.0,1897347.0,30.69,-1252073.0,1,669,0,281600000.0,0,0,0,3.0,2.7,0,26,15160000.0,16412073.0,7.68214092495851,39,Bachelor,7,5.004315897431903,8.751973338140811,5.303457740765569,0.3362646766151815,8.180886052634653,2,11,7.154882429328993,0.7246359743054815,6.328689254761834,0,2022,1,0,1,7.170355532669624,56,8,Growth,4,5.090812444308677,Urban,430.8667565301077,13.822451845569883,0,0.0,0.0,5.277215277145921,
1542,0,0.2526089351963154,0.0663901757575217,0.0369291986600807,0.0856004330040312,1.4999859328523688,1.1831586015926463,1.0987237016423372,0.5287302312939223,0.4851373796117597,4.67945501808222,4.164898930462786,0.5884311276983156,5053494.264394199,0.9216929976484136,133.8012170016297,87.63718066009413,31.83649974430716,20966774.0,7000368.0,35.51,7005360.0,0,738,1,40900000.0,0,0,0,3.0,4.2,0,43,71982303.0,64976944.0,7.4952791051202095,48,Bachelor,12,5.858548259792324,4.437236662517718,7.451296808733205,0.3085845535596695,3.589638792654229,2,64,6.8519374631726535,0.9453813534652822,6.328208585451884,2,2022,1,1,0,5.567730017818187,10,4,Mature,1,4.970142417472285,Urban,569.5072849181923,14.940538047598457,0,0.0,0.0,6.2963777029344286,
2706,0,0.0153713999979003,0.0563770662916725,0.05837167628186,0.1084086166843505,1.1257515718592954,0.7586495066143351,0.7964556836273087,0.4299532506077205,1.3894550618919146,7.319525914486055,5.859593326937886,1.0739250685767454,-315425.9214678425,0.6188226778395162,67.02499873688254,62.29101229978057,45.13263119145639,28694042.0,11606727.0,38.48,-366165.0,0,702,2,50700000.0,0,0,0,3.0,2.4,0,38,23172898.0,23539063.0,6.02402133906775,43,Master,4,7.907051601839528,9.92758142892816,6.092098918836639,0.5604853439017347,8.384042578570739,6,21,6.309568900335918,0.6530367046028257,8.369276794886371,0,2018,4,0,0,7.965890939415505,56,8,Growth,16,5.365297985566073,Suburban,169.53982059882105,11.145249984784517,0,0.0,0.0,5.402893088700093,
2012,0,-0.0190120771422949,0.0541913241308615,0.0582178507910046,0.0740405826240352,1.3094424779626046,0.9907663413772976,0.1491940702383474,0.2317566743594407,1.943169507549957,8.197159310961764,7.061621710032213,1.0579096476467686,219032.63147907588,1.1479249547930612,52.77033902514258,51.687843810927525,43.44512541063956,2146720.0,586340.0,10.66,307401.0,0,611,0,115400000.0,0,0,0,3.0,3.4,0,10,3329534.0,3022133.0,7.646950833109415,51,Bachelor,10,3.164313628975699,9.053319652222832,8.204742599024108,0.5277654018159981,7.744497529627843,4,9,3.39411947726675,0.4120940324326917,5.029281891611932,1,2020,2,0,0,7.342031651889712,56,8,Growth,3,4.028816183820885,Suburban,177.60281279090174,10.96901405586529,1,1269950540.2979405,0.5002115035508456,3.0447436236844285,Real Estate
2138,0,0.088364356222276,0.0598361175852045,0.057059910861066,0.0800031653624857,1.2598672886442694,0.8856064400764997,0.3460063718216988,0.2831515828015093,1.8127625796236568,4.949525401431708,5.858896951683216,0.9704308032206832,-6585113.232919239,0.395658087824742,77.12833047709425,62.29841606876842,58.91452983564541,21656886.0,5558991.0,21.95,-7781069.0,0,727,1,40400000.0,0,0,0,3.0,1.7,0,38,51321986.0,59103056.0,4.242209024965042,44,Bachelor,5,3.890079736107632,9.681492309373631,6.998272125232396,0.2833369457372191,7.081055254118457,18,26,4.967490427911097,0.7377826293735819,8.209591844573472,0,2006,15,0,1,8.814839912081148,56,8,Growth,24,5.567769767860113,Industrial,257.95994419393736,12.203096881925678,0,0.0,0.0,4.814325220449309,
67,0,0.2687971231179538,0.0298590878019477,0.030737157837819,0.0491044359409918,1.9747221285318053,1.5574167446410356,0.5839123255639722,0.3763455829335008,0.8242135984690463,8.798652837743248,4.596916538713636,1.0197661521331052,-977760.7342139876,0.31813282105737,76.29019035685494,79.4010500138727,44.59448297197269,7318576.0,2847190.0,36.88,-1342737.0,2,646,1,39600000.0,0,0,0,3.0,3.6,0,19,8964861.0,10307597.0,5.325576555770549,42,High School,9,4.013359531536524,7.272870689146961,4.683441598619415,0.4455195836168323,5.412192143031112,6,56,3.095864525265436,0.7283202131076744,6.48612701348446,1,2018,5,1,0,7.077401165953985,46,6,Mature,9,3.318356666062233,Urban,714.582477851071,13.276812728176138,1,323221197.2259188,0.5140365398630893,4.256559937302235,Real Estate
2260,0,-0.0210963820560074,0.0449645563918262,0.0477497145027102,0.0809568021014544,1.2317058242508454,0.8458920698222515,0.779736772744102,0.4215134901513807,1.2179747181590657,5.431654812316556,5.000512259226933,1.0486214605520203,-979675.8352134028,1.3532992858351498,86.38507352800775,72.99252178144407,53.80612206686493,6163563.0,3244087.0,32.75,-1244951.0,0,659,1,173300000.0,0,0,0,3.0,3.7,0,29,7939219.0,9184169.0,4.327875110373962,56,Bachelor,4,5.539100073454011,9.318229483799524,6.002269043408724,0.480557106514429,8.91557467871265,7,26,5.539316592021679,0.9217233256120514,4.951100483394257,1,2017,6,0,0,7.801465621737055,56,8,Growth,1,4.829290238260027,Industrial,332.9578960773961,12.100809594145774,0,0.0,0.0,4.099325220232502,
715,0,0.2729752974946705,0.0278059225104517,0.0261924237653449,0.060142964422844,1.839116883881936,1.144146526365377,1.269067191462912,0.5588118838450936,0.4313203141046627,6.553175825168172,4.912233705899616,0.9363370343713312,50054.53180639165,1.4881306153042388,74.29159653298348,74.30428229862787,55.71087084991734,6433689.0,1560956.0,26.71,65025.0,0,648,2,171800000.0,0,0,0,3.0,1.7,0,24,8458622.0,8393597.0,4.488341686604931,35,High School,15,3.3873903298186527,7.56409260592598,5.922165487145751,0.434359588300416,6.581993614192879,17,19,3.3877950126327105,0.481560136641316,5.9015095489486775,0,2007,7,0,0,5.912739772096886,46,6,Mature,8,5.155252838304552,Suburban,226.69110111047024,8.128844969669258,0,0.0,0.0,6.740990451520794,
2069,0,0.0922079248867782,0.0438942795970363,0.0345195020770422,0.0652469184433173,1.1813505017997668,0.7717956626313336,0.7996844384932911,0.4631431390032702,0.6382362271102693,4.98188292515438,5.456649324460534,0.771475356715107,3772622.4273043578,1.4046430621230657,96.68263501231873,66.8908662251418,43.473702417907525,16554164.0,9246316.0,39.54,5147237.0,0,721,0,108700000.0,0,0,0,3.0,3.5,0,46,28270108.0,23122871.0,7.194818295370556,39,Bachelor,14,5.078639496397652,9.7618175299822,7.085270973108963,0.4250121190225527,8.048108351077078,20,12,4.645550006093182,0.7727784507710297,6.921235493440075,1,2004,14,0,0,7.367342689300944,56,8,Growth,9,5.9393769991995455,Industrial,345.58722547203166,10.282814967512046,1,277511222.79615724,0.7418758921075859,5.376670878343746,Real Estate
1373,0,0.1923096951428815,0.058108126798497,0.0479326413676898,0.1070609167105768,1.2864200779141888,0.9345652470352735,1.1108201224684802,0.5341798844419776,0.7342548332964458,6.57165221276237,5.875820941305786,0.8449425436006448,531970.8724718682,0.3613802467444771,84.67568066131054,62.11897939811724,32.98488678541914,1528372.0,640459.0,37.91,610845.0,1,581,3,309500000.0,0,0,0,3.0,6.3,0,13,3079234.0,2468389.0,4.070261822815867,61,Vocational,6,4.654559428391873,4.978603947673737,6.072260929199562,0.2889526320716371,3.554659490826086,7,26,6.681088577715082,0.2728796027619976,8.065143393947066,3,2017,6,0,0,5.80073760154103,10,4,Mature,2,5.762024625095792,Suburban,110.91513534817476,8.697323849806201,0,0.0,0.0,6.903386953916349,
627,0,0.0158590276215251,0.0249535821276896,0.0247641116861183,0.0496767273252395,1.8749842366765843,1.1716342859898567,1.0093350642774883,0.4899339441841284,0.5061480282735177,4.109563572151566,5.896925185095869,0.9118895102783188,48274.76793970692,0.3007840689135594,96.47893809162817,61.89666454010914,54.23494355479867,1381171.0,596482.0,8.63,60914.0,0,600,2,85600000.0,0,0,0,2.94,2.4,0,8,2716146.0,2655232.0,5.435046269864551,46,Bachelor,6,3.553008757412885,7.657323608908839,6.411580521931609,0.3671952096755494,6.811836890388952,10,110,7.713454132735269,0.8775739157932303,5.173841918782244,0,2014,6,1,0,6.17700213936568,46,6,Mature,10,3.167018634452873,Industrial,228.8088824903161,12.371547949817618,0,0.0,0.0,5.127769208613259,
